reviewId	reviewer	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	source
946	larsdog	07/26/2019	5	Excellent service and very quick shipping. 	"""Excellent service and quick shipping."""	https://americanaed.com/
947	jacobwhisenhunt	07/26/2019	5	Great product for an excellent price	"""This product saves life for a great price. A win-win in anyone’s book!!"""	https://americanaed.com/
948	gfernandez-87909	07/26/2019	5	AMAZING SERVICE !!!	"""EVERYTHING worked out great! Customer support over the phone was OUTSTANDING. Shipping arrived earlier than expected.  VERY HAPPY !!!"""	https://americanaed.com/
949	tumbleweed2000	07/26/2019	5	AED replacement pads.	"""Ordering on line was easy and convenient. 1 week to receive. Overnight would be better. So equipment is not out of service for so long. But then we would have to pay more and I would have too beg for more money. I purchased our units on donations.  We are at two out of 2 saves so it is worth the begging."""	https://americanaed.com/
950	drcyndichen	07/25/2019	5	Fast Service	"""Good experience!  Thank you."""	https://americanaed.com/
951	thamilton-40946	07/25/2019	5	Ordered new pads	"""Everything arrived and looks like it is in perfect condition. I really hope I don't ever have to use them."""	https://americanaed.com/
952	info-39944	07/25/2019	5	Awesome	"""Great product.  Quick shipping. Would buy from again."""	https://americanaed.com/
953	levibean	07/25/2019	5	Solid Investment	"""We have never had to use it, but just the piece of mind that having an AED in the office makes live more comfortable for employees and clients."""	https://americanaed.com/
954	johnaugustein	07/25/2019	5	To know that we are Ready!	"""45% of our church took the training.
We haven't had to use but we are happy to know we are ready.

Also when the alarm kept going off we thought it was the battery, but as it out with the help of our supplier. We were able to easily able to get it working again. American AED is the way to go!"""	https://americanaed.com/
955	patricia13kraus	07/25/2019	5	secure  feeling	"""We  have   2 AED  devices  one in  our  church  and the other in  our  parish center.
these  devices  are so  easy to use   and to train  people to use  .  
It is  very comforting   to know  they are  available   anytime   we may need  them.
Service  is  great  someone is  always  available  to    answer   questions  and to  assist in  any way
I   would recommend  these  devices  .   Life  saving    device   at your   finger tips.
To my knowledge   we  have not  needed to use  but    it is  reassuring  to  know   they are  a few  steps away.
and  are ready  to use."""	https://americanaed.com/
956	lena-81385	07/25/2019	5		"""Very easy to purchase, quick to receive!"""	https://americanaed.com/
957	pastorrusty	07/25/2019	5	 Service Service Service	"""The AED package was just as advertised and delivery was insanely prompt. We were able to have two nurse instructors from our local tech college come over and walk us through the process of AED use as well as bringing their CPR dummy for additional education. This AED package, in my opinion, is the best-priced unit on the market. We received more product in the package than others were offering just for the unit. We are very excited about the addition of the units to our church facility."""	https://americanaed.com/
958	adriennerinehart	07/25/2019	5	Excellent	"""Going into the purchase we had no idea what we were getting into. We had a bad experience at our company and knew this would help our employees. But after getting the information from your company it was easy and simple. Thank you so much for the help. Luckly we had not had to use it yet."""	https://americanaed.com/
959	tredish57	07/25/2019	5	American AED	"""We worked with the folks at American AED when purchasing a unit for our church. They skillfully guidied us through the process and the unit arrived as promised.
They will be our first call for supplies in the future."""	https://americanaed.com/
960	lawmurphy	07/25/2019	5	Excellent	"""American AED is very professional.  They deliver quality products in a timely manner at a reasonable price.  They also provide timely reminders to replace items such as pads and batteries when near their expiration."""	https://americanaed.com/
961	don-60899	07/25/2019	5	Peace of mind	"""The AED is easy to use and displays prominently in our sanctuary. We had a physician train our team on its use but the instructions are very clear. We plan to purchase another unit for our new facility."""	https://americanaed.com/
962	lisastreminski	07/24/2019	5	Excellent experience	"""Very smooth transaction. Fast shipping."""	https://americanaed.com/
963	blehsmith	07/24/2019	5	Very Easy.	"""Easy to order, easy to receive.  Placed 2 orders and salesperson was professional, friendly, and helpful.  AED and its case were both received when we were told we would get them.  Hope we never have to use the AED but are very comforted we have it in case of emergency."""	https://americanaed.com/
964	deancampbell001	07/24/2019	5	Excellent service	"""I purchased my AED about a year or so ago.  I was very pleased with the price and customer service I received.  Unit was shipped immediately.  Great experience."""	https://americanaed.com/
965	thomaswstarkiii	07/24/2019	4	Outstanding!	"""American AED has provided Defibrillators to Scouts and Soccer Team.  The service was exceptional and the price was good."""	https://americanaed.com/
966	omajutta1	07/24/2019	5	Bought batteries for AED. Ty	"""Thank you for getting the batteries to us so quickly"""	https://americanaed.com/
967	sreed-73427	08/01/2019	5	Perfect	"""Easy to purchase, equipment came quickly, installation was a breeze!"""	https://americanaed.com/
968	mcrawford-20107	07/24/2019	5	Great knowledge and service	"""The gentleman that assisted me during my call was very knowledgeable and helpful. He told me just what I needed and assisted with my order."""	https://americanaed.com/
969	lynetteduncan	07/24/2019	5	Great service 	"""I was able to call and get a great customer representative that walked me through the process of ordering for our church. Very helpful"""	https://americanaed.com/
970	stevenadams03	07/24/2019	5	Smart Heart	"""Easy to order. great value!"""	https://americanaed.com/
971	jishyjacob	07/23/2019	5	Excellent service	"""Delivered on time, they were very helpful in explaining to me about the machine. product was shipped and we got it in excellent condition."""	https://americanaed.com/
972	lisa-33821	07/23/2019	5	Best price on the net	"""I was able to get answers to the question I had right away via chat and also found the best price on the net on the defibrillator I was wanting, so I'm very happy with my purchase"""	https://americanaed.com/
973	txsuperioramb	07/23/2019	5	user friendly website	"""love the layout for user friendly browsing"""	https://americanaed.com/
974	ryotnaz	07/23/2019	5		"""Website is easy to navigate, making ordering fast and easy. The delivery was for replacement pads and batteries. Our child size pads were not in stock, but they called to tell me and then called again to update the status. Received the other items quickly. The back order pad actually arrived a few days earlier than expected. Great customer service."""	https://americanaed.com/
975	antonionash	07/22/2019	5	Great Products & Service	"""The products are top tier and so is the customer service that comes with them!"""	https://americanaed.com/
976	kstafford-28	07/22/2019	5	Exactly what we wanted	"""They were very helpful and delivered exactly what we were looking for and an easy to setup equipment"""	https://americanaed.com/
977	bcondra23	07/21/2019	5	Bang for the buck	"""Great price for all items received."""	https://americanaed.com/
978	bearhide64	07/21/2019	5	Baileysville Baptist	"""We recieved evberything we ordered in a very timely manner. The people I spoke with were very helpful  and new the products well all in all a very good experince buying something we hope we never have to use."""	https://americanaed.com/
979	sseeya629	07/21/2019	5		"""Was very easy to order. Hopefully our AED will arrive soon with no problems."""	https://americanaed.com/
980	suzyfsnow	07/20/2019	5	Fantastic	"""We were delighted with the service AED provided. We would recommend them to anyone. They took their time with us to find the appropriate machine for our needs. 

I will work with them again and refer them to anyone."""	https://americanaed.com/
981	safetyfirst1	07/20/2019	5	Excellent Service	"""Every time I order from them, I receive my order in a timely fashion and it is always accurate.  I have been a customer for years and will remain one for years to come."""	https://americanaed.com/
982	suzanneschiml	07/19/2019	5	Great Experience, Great Price	"""I couldn't have asked for a better experience.  My contact person was excellent and we ended up paying less than we originally anticipated."""	https://americanaed.com/
983	nvleedmd	07/19/2019	5	Great service	"""Fast shipping, great product"""	https://americanaed.com/
984	pmckearney	07/19/2019	5	Exceptional Service and product	"""Exceptional Service and product...period"""	https://americanaed.com/
985	stacey-49293	07/18/2019	5	Easy	"""very easy ordering and review of products. Great package pricing. We liked the fact that the AED comes with an instructional video."""	https://americanaed.com/
986	mdyates2071mhr	07/17/2019	5	shockingly easy	"""we think we need AED in our church. I just pray it never needs to be used."""	https://americanaed.com/
987	dayala-30276	07/16/2019	5	Great service and products! 	"""Ordering is so simple and quick!"""	https://americanaed.com/
