reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
2052	James A		04/25/2020	5	Sani-Hand Wipes	Very pleased with sani-hand wipes because of quality and value. Also, Concord Health provided excellent customer service even during a global pandemic!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2053	dt 	 friendswood, TX United States	04/23/2020	5	Hand wipes	Convenient and had in stock at a critical time!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2054	Pamela Conk 	 Cream Ridge, NJ United States	04/23/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2055	Terry Mink 	 San Pedro, CA United States	04/23/2020	5	Alcohol wipes	Great product and communication perfect size for personal use and car to sanitize	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2056	mary riley 	 pompton plains, NJ United States	04/23/2020	5	Sani-hands sanatizing wipes	Fair price, nice scent, does not dry out my hands like other products.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2057	Rosemary Croll 	 Clarkston , WA United States	04/23/2020	5	Wonderful hand wipes	I love the wipes...best there is!!I had a couple packages a couple years old and they were as fresh as the new ones!!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2058	Robert Lesser 	 Beverly Hills, CA United States	04/23/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2059	Anonymous Person 	 YUMA, AZ United States	04/23/2020	5	Great Product	It was easy to place my order. It took a month to receive it but considering the Coronavirus outbreak it was understandable. It was sent Priority Mail so it reached me in  very little time and I was able to get notices along it's travels.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2060	Danny 	 Bayside, NY United States	04/23/2020	5	Hand sanitizer wipes	Best service ever n great product! Thank you for providing distinctive services!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2061	Lisa Manzilli		04/23/2020	5	Good Product and Service	The sanitary wipes were out of stock when I ordered them but they did arrive and were of good quality.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2062	Susan 	 Iowa City, IA United States	04/22/2020	5		Nicely made, not that expensive, and no plastic. Thanks!!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2063	Shirley Salley 	 Fairview , OR United States	04/22/2020	5	Great Results	I would give them five stars. It took a while for me to get  my order but they were very nice  in answering my emails and tracking my order.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2064	Lynn 	 Mountain View, CA United States	04/22/2020	5	Good product. Excellent services.	I am very happy with this vendor because they were responsive to email inquiries, and above all, they filled my order.  I highly recommend this vendor.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2065	Elizabeth Clift 	 FULTON, NY United States	04/22/2020	5	Excellent Sanitizing Wipes	We are glad we bought these wipes.  They are very handy and help us stay healthy when visiting the grocery store or other places.  They are easy to stash in a purse or the car.  We always have a way to clean our hands after being in public.  Since they are sealed  until we choose to use one, they will last a long time. Good price for 100 wipes.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2066	Carol Smith 	 Essex Junctiin, VT United States	04/22/2020	5	Good size	Work great and great size.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2067	VeeJay 	 Moreno Valley, CA United States	04/22/2020	5	Hand sanitizer wipes	These hand wipes are great. Shared some with my other family members and everyone loved them. The packets fit right into your pocket or purse. Very convenient.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2068	John Arnold 	 Portola Valley, CA United States	04/22/2020	5	Individual Sanitizing wipes.	Nice size for purse, pockets and car use.  Very pleased with them	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2069	Boris Ortiz 	 Winter Garden, FL United States	04/22/2020	4	Sanitizing wipes	Good item, expected to receive then sooner, bu thanks	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2070	Anonymous Person 	 Glasgow, KY United States	04/22/2020	5	Hand Sanitizer Wipes	Very happy with my order. The right size for pockets or purse.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2071	Gilda Sandberg 	 Prosper, TX United States	04/22/2020	5	Great product	Perfect size, wrap and purpose!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2072	Anonymous Person		04/22/2020	5	Customer service	Customer service dept maintained a very good communication with customer via email providing shipping status during this pandemic. thank you	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2073	Anonymous Person 	 Pleasanton, CA United States	04/22/2020	5	Great product	I received great product.  Thanks.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2074	Betty Wolf 	 west hills, CA United States	04/22/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2075	Patricia Kelly 	 Rockaway Point , NY United States	04/22/2020	4	Understandable delay	Of course I had to wait for hand wipes but they came as described and I would order from here again.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2076	Marge Edwards 	 Novi, MI United States	04/22/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2077	Judith Schuler 	 Houston, TX United States	04/22/2020	5	Great product	Super convenient way to stay safe and healthy, especially in times of health crises or disasters!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2078	Estella Carrasco 	 Lakewood, CA United States	04/22/2020	5	Hand wipes	These wipes are excellent. I had only a few left from a previous order so I decided to order  more. Because of the pandemic the order took a while longer to ship but I finally received them and am happy with the contents.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2079	Elizabeth 	 Kent, WA United States	04/22/2020	5	Great product	Works great and also keeps your hands soft.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2080	Jan Marie Wall 	 HOULTON, WI United States	04/22/2020	5	sani hands alcohol wipes	Very good service considering the pandemic and how it has slowed things.  The wipe are really nice and you gave me a good price.  You did not engage in pricer gouging.  Although it took a long time to receive these, I am very appreciative that I did get them and that you remembered me.  Jan Wall	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2081	Marvin Nauman 	 Gig Harbor, WA United States	04/22/2020	5	Great service in these COVID-19 times.	Glad to get these in time of need for our COVID-19 Volunteers that we support.   Many thanks.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2082	Anonymous Person 	 Redwood City, CA United States	04/22/2020	5	Excellent sanitary wipes	These 5 in. X  8 in.  sanitary wipes are just the right size and work wonderfully.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2083	Sandra J Schow 	 Sun City, AZ United States	04/22/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2084	Stacy Levy 	 MORRISTOWN, NJ United States	04/22/2020	5	Great product. Shipped well		Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2085	Artgal 	 BLOOMINGTON, IN United States	04/22/2020	5	Sani-Hands	I ordered these during the Corona virus pandemic. While there was a brief delay in getting them, they are an excellent and essential item and I would recommend ordering from this company.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2086	Julie G		04/22/2020	5	individual hand sanitizers	After waiting a long time, these individually wrapped hand sanitizer packets arrived, and they were great! Much better than I had anticipated. Very moist and plush. Worth the wait.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2087	Lisa Demas 	 Valley Stream, NY United States	04/22/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2088	thankful 	 Bloomingdale, NJ United States	04/22/2020	5	Excellent Product	Perfect size to cleanse hands & well-saturated with alcohol for disinfecting. Individually wrapped in foil packet makes it convenient to carry with you. I waited a long time as supplies were backlogged, but Concord Health did come through & delivered product as timely as possible. I highly recommend them.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2089	D Gallagher 	 Walpole, MA United States	04/22/2020	5	Hand Wipes	Individualy wrapped wipes great for glove compartments & hand bags (wherever).  They seem to work well.  Stay safe!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2090	Edith Johnson 	 Apex, NC United States	04/22/2020	5		I have used this product for years. Excellent product and packaged for your convenience.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2091	L.M. 	 Myrtle Beach, SC United States	04/21/2020	5	Love the small packets	I was skeptical  when I saw the small packets, but now that I’ve used them, I love them!  Yes, they’re small, but the wipe is a normal size & it is nicely saturated with the sanitizing liquid.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2092	Adrien Spencer 	 Sun City, AZ United States	04/21/2020	5		Very convenient!	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2093	Anonymous Person 	 Cupertino, CA United States	04/21/2020	5			Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
2094	Anonymous Person 	 Ponte Vedra Beach, FL United States	04/21/2020	5		Good job, Concord Health Supply!  Given the unforeseen world events which caused delays, I received my package.   The recorded phone message for customers explaining delays and approximate shipping dates, was very helpful.	Sani-Hands Hand Sanitizing Wipes 100/bx, Individually wrapped	https://www.concordhealthsupply.com/
